Date,Ticker,Adj Close,SMA_10,SMA_50,EMA_20,RSI_14,Future_Close,Future_Return,Target,Pred_rf,Position_rf,Daily_Return_rf,Equity_Curve_rf,Pred_lgb,Position_lgb,Daily_Return_lgb,Equity_Curve_lgb
2021-06-30,IWM,217.7683868408203,217.05535888671875,213.8096765136719,216.90223707253105,50.17918279333148,210.48634338378903,-0.0334393966115667,0,0,0,0.0,1.3325914220378001,0,0,0.0,1.2499709054917012
2021-07-01,IWM,219.68621826171875,217.44462127685543,213.9848211669922,217.16737813816795,49.37284022564099,214.9296112060547,-0.0216518227374526,0,0,0,0.0,1.3325914220378001,0,0,0.0,1.2499709054917012
2021-07-02,IWM,217.59747314453125,218.1149124145508,214.13563323974608,217.2083395673454,46.51166068038915,215.11000061035156,-0.011431532261073,0,0,0,-0.0,1.3325914220378001,0,0,-0.0,1.2499709054917012
2021-07-06,IWM,214.4359130859375,218.01807098388673,214.14396240234376,216.9442989500685,42.21460965023255,211.05596923828125,-0.0157620232498168,0,0,0,-0.0,1.3325914220378001,0,0,-0.0,1.2499709054917012
2021-07-07,IWM,212.44210815429688,217.62406005859376,214.0678598022461,216.5155188742807,39.98688351879897,207.7994842529297,-0.0218535955122194,0,0,0,-0.0,1.3325914220378001,0,0,-0.0,1.2499709054917012
2021-07-08,IWM,210.48634338378903,216.96326446533203,213.94619567871095,215.9413116847101,40.680261390833266,206.62217712402344,-0.0183582753999383,0,0,0,-0.0,1.3325914220378001,0,0,-0.0,1.2499709054917012
2021-07-09,IWM,214.9296112060547,216.44013519287108,213.9060021972656,215.84495925817143,57.20096789530696,204.0777282714844,-0.0504904041545327,0,0,0,0.0,1.3325914220378001,0,0,0.0,1.2499709054917012
2021-07-12,IWM,215.11000061035156,215.89801635742188,213.8855322265625,215.77496319647432,49.37874375410247,201.02061462402344,-0.065498516788392,0,0,0,0.0,1.3325914220378001,0,0,0.0,1.2499709054917012
2021-07-13,IWM,211.05596923828125,215.12519073486328,213.8427572631836,215.32553520045593,40.04966884585499,207.25833129882812,-0.0179935111674837,0,0,0,-0.0,1.3325914220378001,0,0,-0.0,1.2499709054917012
2021-07-14,IWM,207.7994842529297,214.1311508178711,213.71399688720703,214.60876844354863,34.143183426204246,210.82810974121097,0.0145747497842434,1,1,1,-0.015429485349807925,1.3120302222141882,1,1,-0.015429485349807925,1.230684497717731
2021-07-15,IWM,206.62217712402344,213.01652984619145,213.61288208007812,213.84814069883197,25.311666991290775,207.47666931152344,0.0041355298806434,1,1,1,-0.005665592160340793,1.3045967940730814,1,1,-0.005665592160340793,1.2237119412756083
2021-07-16,IWM,204.0777282714844,211.45568084716797,213.47775207519533,212.91762522956077,22.20083570687568,208.44503784179688,0.0214002263123129,1,1,1,-0.012314500253338023,1.2885313365219644,1,1,-0.012314500253338023,1.2086425402647571
2021-07-19,IWM,201.02061462402344,209.7979949951172,213.27787811279296,211.78457660046195,21.25963685344088,209.05270385742188,0.039956544996249,1,1,1,-0.014980143464719875,1.269228952242078,1,1,-0.014980143464719875,1.1905369016140277
2021-07-20,IWM,207.25833129882812,209.08023681640623,213.14967071533204,211.353505619354,35.481396030099134,206.6127014160156,-0.003115097370352,0,0,0,0.0,1.269228952242078,1,1,0.03103023382189596,1.2274795400447065
2021-07-21,IWM,210.82810974121097,208.9188369750977,213.20149841308591,211.3034679166737,41.24547874838519,209.6508026123047,-0.0055842037873953,0,0,0,0.0,1.269228952242078,0,0,0.0,1.2274795400447065
2021-07-22,IWM,207.47666931152344,208.61786956787108,213.19956939697263,210.93901090665935,35.13635510841726,211.2648468017578,0.0182583299741836,1,1,1,-0.015896553992735485,1.2490525856736188,1,1,-0.015896553992735485,1.2079668452614076
2021-07-23,IWM,208.44503784179688,207.96941223144532,213.35181274414063,210.70148966238676,38.54556079228193,209.86920166015625,0.0068323229619899,1,1,1,0.004667361074798482,1.2548823650923682,1,1,0.004667361074798482,1.2136048626946279
2021-07-26,IWM,209.05270385742188,207.36368255615236,213.44226623535155,210.5444624428663,42.802731091751255,208.82485961914065,-0.0010898889805157,0,0,0,0.0,1.2548823650923682,0,0,0.0,1.2136048626946279
2021-07-27,IWM,206.6127014160156,206.9193557739258,213.3840008544922,210.17000901173765,42.298065020785195,209.68881225585935,0.0148882949536097,1,1,1,-0.01167170955641128,1.2402357425995476,1,1,-0.01167170955641128,1.1994400192210077
2021-07-28,IWM,209.6508026123047,207.10448760986327,213.38080902099608,210.1205607832202,48.92676069809362,207.0778656005859,-0.012272488250268,0,0,0,0.0,1.2402357425995476,1,1,0.014704329285990303,1.217076980222428
2021-07-29,IWM,211.2648468017578,207.56875457763672,213.4417510986328,210.22954040403332,44.92371216995275,210.79962158203125,-0.0022020947960315,0,0,0,0.0,1.2402357425995476,0,0,0.0,1.217076980222428
2021-07-30,IWM,209.86920166015625,208.1479019165039,213.5068225097656,210.195222428426,42.977087779808464,212.09085083007812,0.0105858751658064,1,1,1,-0.006606139936338629,1.2320425717298862,1,1,-0.006606139936338629,1.2090367993777822
2021-08-02,IWM,208.82485961914065,208.92832641601564,213.5235159301758,210.0647116846845,46.74788683149727,210.9230499267578,0.0100476078922973,1,1,1,-0.004976156733595971,1.2259117347904955,1,1,-0.004976156733595971,1.2030204427673932
2021-08-03,IWM,209.68881225585935,209.1713745117187,213.54668121337892,210.0289117390821,52.96040787108561,211.34080505371097,0.0078783068113137,1,1,1,0.004137211624585246,1.2309835910703861,1,1,0.004137211624585246,1.2079975929278242
2021-08-04,IWM,207.0778656005859,208.79635009765624,213.49051513671876,209.747859725892,50.68332293003303,212.3756561279297,0.0255835673792495,1,1,1,-0.012451530566578772,1.2156559612592164,1,1,-0.012451530566578772,1.1929561739751298
2021-08-05,IWM,210.79962158203125,209.12864532470704,213.5493569946289,209.8480275217148,59.73598366307743,211.87249755859375,0.0050895536173673,1,1,1,0.017972736828492764,1.2375046259249167,1,1,0.017972736828492764,1.2143968613379104
2021-08-06,IWM,212.09085083007812,209.49322662353515,213.55647827148437,210.0616297415589,66.89854940136425,209.94517517089844,-0.0101167761399512,0,0,0,0.0,1.2375046259249167,0,0,0.0,1.2143968613379104
2021-08-09,IWM,210.9230499267578,209.68026123046872,213.4966357421875,210.14366975919688,56.61858199737759,207.9893493652344,-0.013908866586853,0,0,0,-0.0,1.2375046259249167,0,0,-0.0,1.2143968613379104
2021-08-10,IWM,211.34080505371097,210.15307159423827,213.44799224853512,210.2576826443887,51.04490738264384,205.45437622070312,-0.0278527794550221,0,0,0,0.0,1.2375046259249167,0,0,0.0,1.2143968613379104
2021-08-11,IWM,212.3756561279297,210.4255569458008,213.3715084838867,210.4593944047259,61.02557868319439,203.6599884033203,-0.0410389207666969,0,0,0,0.0,1.2375046259249167,0,0,0.0,1.2143968613379104
2021-08-12,IWM,211.87249755859375,210.48632202148437,213.27984252929687,210.59397565747528,57.87876449501575,201.22000122070312,-0.0502778626798631,0,0,0,-0.0,1.2375046259249167,0,0,-0.0,1.2143968613379104
2021-08-13,IWM,209.94517517089844,210.4939193725586,213.1858432006836,210.53218513494417,51.93419203359845,204.618896484375,-0.0253698551642721,0,0,0,-0.0,1.2375046259249167,0,0,-0.0,1.2143968613379104
2021-08-16,IWM,207.9893493652344,210.41036834716795,213.0341470336914,210.2900102997337,53.04747055215235,208.51156616210935,0.0025107862420297,1,1,1,-0.009315888322139143,1.2259761710316697,1,1,-0.009315888322139143,1.20308367579893
2021-08-17,IWM,205.45437622070312,209.9869247436523,212.77392364501952,209.8294737207784,40.49877320833484,210.562255859375,0.0248613815516146,1,1,1,-0.012187994973145488,1.2110339796219396,1,1,-0.012187994973145488,1.1884204980060193
2021-08-18,IWM,203.6599884033203,209.64513702392577,212.43154998779295,209.2419036905443,32.92113577640853,211.3028259277344,0.0375274376883421,1,1,1,-0.00873375320784231,1.2004571077176105,1,1,-0.00873375320784231,1.1780411266692936
2021-08-19,IWM,201.22000122070312,208.68717498779296,212.06976470947265,208.47791297913085,31.44608427188427,209.06219482421875,0.0389732310701763,1,1,1,-0.01198068998111268,1.1860748032744226,1,1,-0.01198068998111268,1.163927381145668
2021-08-20,IWM,204.618896484375,207.93997955322263,211.80848358154296,208.1103875986779,41.80534414688667,214.9580841064453,0.0505289970755942,1,1,1,0.016891438440773454,1.206109312800085,1,1,0.016891438440773454,1.1835877888538209
2021-08-23,IWM,208.51156616210935,207.6988311767578,211.57910522460935,208.14859508090947,47.94844521972207,214.0751190185547,0.0266822265970603,1,1,1,0.019023998978665135,1.2290543351349523,1,1,0.019023998978665135,1.2061043617401366
2021-08-24,IWM,210.562255859375,207.62097625732423,211.40365234375,208.37846753600144,56.193083906438105,214.4928436279297,0.0186671051395828,1,1,1,0.00983489661993775,1.241141957461291,1,1,0.00983489661993775,1.2179662734507068
2021-08-25,IWM,211.3028259277344,207.5136932373047,211.2555435180664,208.6569778590236,51.000401641025206,215.9359893798828,0.0219266516280901,1,1,1,0.0035171074005495573,1.2455071870250107,1,1,0.0035171074005495573,1.22224999164468
2021-08-26,IWM,209.06219482421875,207.2326629638672,211.0719256591797,208.69556995094695,44.19786981030812,217.43609619140625,0.0400545941566735,1,1,1,-0.010603886122573458,1.2322999706489508,1,1,-0.010603886122573458,1.2092893919199634
2021-08-27,IWM,214.9580841064453,207.73395385742188,211.05521545410156,209.29199987051825,56.544514279435205,216.4296875,0.006846001627117,1,1,1,0.028201604250753576,1.2670528067394078,1,1,0.028201604250753576,1.2433932927755247
2021-08-30,IWM,214.0751190185547,208.3425308227539,211.1188265991211,209.74753502747407,54.36891641627726,214.93910217285156,0.0040358877680782,1,1,1,-0.004107615173260415,1.2618482414051229,1,1,-0.004107615173260415,1.2382859116197897
2021-08-31,IWM,214.4928436279297,209.24637756347656,211.10059692382816,210.1994691798984,53.45092077944171,212.5940399169922,-0.0088525270998377,0,0,0,0.0,1.2618482414051229,0,0,0.0,1.2382859116197897
2021-09-01,IWM,215.9359893798828,210.4739776611328,211.09167236328125,210.7458044370398,56.42638751137204,212.4895782470703,-0.0159603368697815,0,0,0,0.0,1.2618482414051229,0,0,0.0,1.2382859116197897
2021-09-02,IWM,217.43609619140625,212.09558715820313,211.09850830078125,211.3829750803128,62.009122456478,210.4103546142578,-0.0323117536610102,0,0,0,0.0,1.2618482414051229,0,0,0.0,1.2382859116197897
2021-09-03,IWM,216.4296875,213.2766662597656,211.02388397216797,211.86361435837824,63.95602665528268,211.6066436767578,-0.0222845760161354,0,0,0,-0.0,1.2618482414051229,0,0,-0.0,1.2382859116197897
2021-09-07,IWM,214.93910217285156,213.91941986083984,210.91204223632812,212.15651795975663,66.24394175302263,208.9102783203125,-0.0280489859294692,0,0,0,-0.0,1.2618482414051229,0,0,-0.0,1.2382859116197897
2021-09-08,IWM,212.5940399169922,214.12259826660156,210.78823852539065,212.1981867175886,65.01756959869495,210.79962158203125,-0.0084405862726046,0,0,0,-0.0,1.2618482414051229,0,0,-0.0,1.2382859116197897
2021-09-09,IWM,212.4895782470703,214.24127349853515,210.683232421875,212.22593829182497,70.55756490041631,210.95150756835935,-0.0072383346581006,0,0,0,-0.0,1.2618482414051229,0,0,-0.0,1.2382859116197897
2021-09-10,IWM,210.4103546142578,214.37608947753907,210.53607177734375,212.0530255606281,61.0989430023692,211.22686767578125,0.0038805745231518,1,1,1,-0.009785061695566588,1.2495009785125315,1,1,-0.009785061695566588,1.2261692075778392
2021-09-13,IWM,211.6066436767578,214.04094543457032,210.37448028564452,212.0105130002595,56.6151795049745,206.20445251464844,-0.0255294024244416,0,0,0,0.0,1.2495009785125315,0,0,0.0,1.2261692075778392
2021-09-14,IWM,208.9102783203125,213.5244613647461,210.20073638916017,211.71525255455023,46.56402496305814,206.51776123046875,-0.011452366580908,0,0,0,-0.0,1.2495009785125315,0,0,-0.0,1.2261692075778392
2021-09-15,IWM,210.79962158203125,213.15513916015624,210.12801055908204,211.62804960478655,49.001111020915495,209.7267303466797,-0.0050896260026446,0,0,0,0.0,1.2495009785125315,0,0,0.0,1.2261692075778392
2021-09-16,IWM,210.95150756835935,212.6566909790039,210.09819854736327,211.56361702988872,54.089517692024096,213.43899536132812,0.0117917516762126,1,1,1,0.0007205230502227433,1.2504012727688256,1,1,0.0007205230502227433,1.2270526907553725
2021-09-17,IWM,211.22686767578125,212.0357681274414,210.11300903320313,211.5315456628309,39.32652931167989,212.4095764160156,0.0055992343836188,1,1,1,0.0013053241979448238,1.2520334518073117,1,1,0.0013053241979448238,1.2286543923247688
2021-09-20,IWM,206.20445251464844,211.01324462890625,209.938505859375,211.02420345824208,31.796352579295885,215.6378936767578,0.0457479993621342,1,1,1,-0.023777349995275587,1.2222634142178963,1,1,-0.023777349995275587,1.19944024681523
2021-09-21,IWM,206.51776123046875,210.17111053466795,209.76666107177735,210.5950184841684,31.465332897380662,210.7335205078125,0.0204135433786688,1,1,1,0.0015194081020053485,1.2241205311522436,1,1,0.0015194081020053485,1.2012626860441125
2021-09-22,IWM,209.7267303466797,209.8843795776367,209.74007629394532,210.51232437583616,36.663839482349985,210.2859344482422,0.0026663463481175,1,1,1,0.015538465539677304,1.2431414858419643,1,1,0.015538465539677304,1.219928464895309
2021-09-23,IWM,213.43899536132812,209.9793212890625,209.8528665161133,210.79105494588305,42.16007039218503,208.314697265625,-0.0240082562562116,0,0,0,0.0,1.2431414858419643,0,0,0.0,1.219928464895309
2021-09-24,IWM,212.4095764160156,210.1792434692383,209.9686145019531,210.9451998478004,42.122049005231545,211.67630004882812,-0.0034521812978493,0,0,0,-0.0,1.2431414858419643,0,0,-0.0,1.219928464895309
2021-09-27,IWM,215.6378936767578,210.58236846923828,210.1998178100586,211.39212306960587,51.28205989590331,209.7527008056641,-0.0272920161236394,0,0,0,0.0,1.2431414858419643,0,0,0.0,1.219928464895309
2021-09-28,IWM,210.7335205078125,210.7646926879883,210.3940759277344,211.32939901610175,46.87957931351821,210.47645568847656,-0.0012198572809701,0,0,0,-0.0,1.2431414858419643,0,0,-0.0,1.219928464895309
2021-09-29,IWM,210.2859344482422,210.71332397460935,210.45462799072263,211.23002143821037,46.3461532622963,209.3812713623047,-0.0043020618012859,0,0,0,-0.0,1.2431414858419643,1,1,-0.002123943350311519,1.2173374059444388
2021-09-30,IWM,208.314697265625,210.44964294433595,210.40435974121092,210.95237151701176,46.51271678560856,212.60955810546875,0.0206171763020989,1,1,1,-0.00937408004862239,1.2314881780419182,1,1,-0.00937408004862239,1.2059259876549333
2021-10-01,IWM,211.67630004882812,210.4945861816406,210.48835235595703,211.02131709147045,50.10812027047832,211.00973510742188,-0.0031489823908131,0,0,0,0.0,1.2314881780419182,0,0,0.0,1.2059259876549333
2021-10-04,IWM,209.7527008056641,210.8494110107422,210.5145056152344,210.9004964928222,51.33974396618965,209.80030822753903,0.0002269692914183,1,1,1,-0.009087456851429754,1.2202970823609165,1,1,-0.009087456851429754,1.1949671872761012
2021-10-05,IWM,210.47645568847656,211.24528045654296,210.54298065185543,210.8601116543131,49.46626660813298,210.9525604248047,0.0022620332272831,1,1,1,0.003450515202104709,1.2245077359946868,1,1,0.003450515202104709,1.1990904397218136
2021-10-06,IWM,209.3812713623047,211.21073455810543,210.59835205078124,210.7192697217409,47.48499777355576,211.9525146484375,0.0122801971227103,1,1,1,-0.0052033578890783305,1.2181361840063614,1,1,-0.0052033578890783305,1.1928511430225688
2021-10-07,IWM,212.60955810546875,211.1277908325195,210.65752716064452,210.8992971868578,52.02323315408778,215.09506225585935,0.0116904628961112,1,1,1,0.015418221133914,1.2369176770625936,1,1,0.015418221133914,1.2112427857255328
2021-10-08,IWM,211.00973510742188,210.98780670166016,210.65242492675785,210.90981508405437,57.81404537679093,214.41891479492188,0.0161565042758071,1,1,1,-0.007524699323504747,1.2276102434547695,1,1,-0.007524699323504747,1.2021285479551838
2021-10-11,IWM,209.80030822753903,210.40404815673827,210.65104705810543,210.80414776438624,55.18670698535204,214.2951202392578,0.0214242393144815,1,1,1,-0.005731616502277159,1.2205740523250197,1,1,-0.005731616502277159,1.1952384081318654
2021-10-12,IWM,210.9525604248047,210.4259521484375,210.69360107421875,210.81828230347372,52.07155978632527,215.09506225585935,0.0196371251560669,1,1,1,0.005492137771389682,1.227277613180572,1,1,0.005492137771389682,1.201802822138982
2021-10-13,IWM,211.9525146484375,210.59261016845704,210.7388751220703,210.9263044315655,47.23443564522834,216.5234832763672,0.0215660032885737,1,1,1,0.00474018528914355,1.2330951364682659,1,1,0.00474018528914355,1.2074995901969365
2021-10-14,IWM,215.09506225585935,211.2706466674805,210.8992190551758,211.32332898626015,54.6320734158212,217.0758514404297,0.0092089012355576,1,1,1,0.014826658757195466,1.2513778172718382,1,1,0.014826658757195466,1.2254027745702398
2021-10-15,IWM,214.41891479492188,211.54490814208984,210.9716049194336,211.6181466823232,47.69445222064133,216.5615997314453,0.0099929847074022,1,1,1,-0.003143482020675936,1.2474441336021715,1,1,-0.003143482020675936,1.2215507429802919
2021-10-18,IWM,214.2951202392578,211.99915008544923,211.0156903076172,211.8730965448884,58.22342947938798,218.6185607910156,0.0201751703302003,1,1,1,-0.0005773490448940377,1.2467239229230778,1,1,-0.0005773490448940377,1.2208454818255425
2021-10-19,IWM,215.09506225585935,212.4610107421875,211.0991305541992,212.17995042212377,60.9260847528959,216.9710998535156,0.008721899879899,1,1,1,0.003732898890597358,1.2513778172718386,0,0,0.0,1.2208454818255425
2021-10-20,IWM,216.5234832763672,213.17523193359375,211.20278411865235,212.59362021776596,69.12156210968412,212.98095703125,-0.0163609331953872,0,0,0,0.0,1.2513778172718386,0,0,0.0,1.2208454818255425
2021-10-21,IWM,217.0758514404297,213.62186126708983,211.29678802490236,213.0204993818292,64.4717394878322,217.2281951904297,0.0007017996197601,1,1,1,0.0025510773967989397,1.2545701789363364,0,0,0.0,1.2208454818255425
2021-10-22,IWM,216.5615997314453,214.1770477294922,211.39057006835935,213.35774703417357,69.74033925417869,217.1710662841797,0.002814287267411,1,1,1,-0.002368995471269675,1.2515981078640461,1,1,-0.002368995471269675,1.2179533044079778
2021-10-25,IWM,218.6185607910156,215.05887298583983,211.5640377807617,213.8587769157776,71.91169308575681,222.7991180419922,0.0191226089671906,1,1,1,0.009498272372022942,1.2634861275928473,0,0,0.0,1.2179533044079778
2021-10-26,IWM,216.9710998535156,215.66072692871097,211.74367279052737,214.1551886241336,69.83580459893871,223.26577758789065,0.0290115952706365,1,1,1,-0.007535777984902459,1.2539647766483035,1,1,-0.007535777984902459,1.208775078709981
2021-10-27,IWM,212.98095703125,215.7635711669922,211.89420440673828,214.04335704385895,50.93346832957492,227.25587463378903,0.0670243847220788,1,1,1,-0.018390204156034984,1.2309041084012644,1,1,-0.018390204156034984,1.186545458233777
2021-10-28,IWM,217.2281951904297,215.9768844604492,212.1655685424805,214.34667496258,63.79372086206655,227.1701507568359,0.0457673349340805,1,1,1,0.01994186812934884,1.2554506358108761,1,1,0.01994186812934884,1.210207391291353
2021-10-29,IWM,217.1710662841797,216.252099609375,212.48458984375,214.61566461225615,67.230567501163,230.274658203125,0.0603376506048857,1,1,1,-0.00026299029092391457,1.2551204644829237,1,1,-0.00026299029092391457,1.209889118497439
2021-11-01,IWM,222.7991180419922,217.10249938964844,212.8481942749023,215.39504112937388,72.90127134892785,230.9888610839844,0.0367584176901842,1,1,1,0.02591529274184201,1.2876472787462754,1,1,0.02591529274184201,1.2412437491884694
2021-11-02,IWM,223.26577758789065,217.91957092285156,213.14327850341795,216.14463507780405,72.33076320703586,229.6461181640625,0.0285773334592676,1,1,1,0.0020945304900645834,1.290344295232058,1,1,0.0020945304900645834,1.2438435720667467
2021-11-03,IWM,227.25587463378903,218.99281005859376,213.47715087890623,217.20284836885023,73.22657076493107,226.0274353027344,-0.005405533885688,0,0,0,0.0,1.290344295232058,0,0,0.0,1.2438435720667467
2021-11-04,IWM,227.1701507568359,220.0022399902344,213.79449737548828,218.15211526294416,74.91620208342405,227.8462829589844,0.0029763250140738,1,1,1,-0.0003772130295477405,1.2898575605512939,0,0,-0.0,1.2438435720667467
2021-11-05,IWM,230.274658203125,221.37354583740233,214.2187466430664,219.30664316200895,77.9666131672627,228.0748748779297,-0.0095528676162658,0,0,0,0.0,1.2898575605512939,0,0,0.0,1.2438435720667467
2021-11-08,IWM,230.9888610839844,222.6105758666992,214.5393621826172,220.41923534505423,77.90028906998333,227.1701507568359,-0.0165320107178677,0,0,0,0.0,1.2898575605512939,0,0,0.0,1.2438435720667467
2021-11-09,IWM,229.6461181640625,223.8780776977539,214.8507821655273,221.29798608972172,73.10523405734685,227.58917236328125,-0.0089570240386634,0,0,0,-0.0,1.2898575605512939,0,0,-0.0,1.2438435720667467
2021-11-10,IWM,226.0274353027344,225.1827255249023,215.08147399902344,221.74840982429436,64.2251874986361,224.60850524902344,-0.0062776894840685,0,0,0,-0.0,1.2898575605512939,0,0,-0.0,1.2438435720667467
2021-11-11,IWM,227.8462829589844,226.24453430175785,215.31967987060543,222.3291596466458,67.21882475216687,223.6562042236328,-0.0183899367632249,0,0,0,0.0,1.2898575605512939,0,0,0.0,1.2438435720667467
2021-11-12,IWM,228.0748748779297,227.3349151611328,215.5324554443359,222.87637062105375,65.28165808464716,221.6182861328125,-0.02830907502886,0,0,0,0.0,1.2898575605512939,0,0,0.0,1.2438435720667467
2021-11-15,IWM,227.1701507568359,227.7720184326172,215.74726470947263,223.28530206255684,66.88733222065747,220.67550659179688,-0.0285893377426637,0,0,0,-0.0,1.2898575605512939,0,0,-0.0,1.2438435720667467
2021-11-16,IWM,227.58917236328125,228.20435791015623,216.00026611328124,223.69519447214964,77.43201052621922,220.2946014404297,-0.0320514849063551,0,0,0,0.0,1.2898575605512939,0,0,0.0,1.2438435720667467
2021-11-17,IWM,224.60850524902344,227.9396209716797,216.24055541992183,223.78217645089953,64.55128552260267,220.5326690673828,-0.0181464017897351,0,0,0,-0.0,1.2898575605512939,0,0,-0.0,1.2438435720667467
2021-11-18,IWM,223.6562042236328,227.58822631835935,216.46388793945312,223.77017909592175,62.35037509386061,212.2191467285156,-0.051136777246212,0,0,0,-0.0,1.2898575605512939,0,0,-0.0,1.2438435720667467
2021-11-19,IWM,221.6182861328125,226.72258911132812,216.68804656982425,223.56523690895895,47.39499634093715,212.08578491210935,-0.0430131528721888,0,0,0,-0.0,1.2898575605512939,0,0,-0.0,1.2438435720667467
2021-11-22,IWM,220.67550659179688,225.69125366210935,216.869423828125,223.29002449780063,44.403239972674875,207.7623748779297,-0.058516379607791,0,0,0,-0.0,1.2898575605512939,0,0,-0.0,1.2438435720667467
2021-11-23,IWM,220.2946014404297,224.7561019897461,217.09711029052735,223.0047461113844,32.179474759848404,203.0865936279297,-0.0781136155855968,0,0,0,-0.0,1.2898575605512939,0,0,-0.0,1.2438435720667467
2021-11-24,IWM,220.5326690673828,224.20662536621097,217.29177124023437,222.76931020243185,33.13987200079394,208.75279235839844,-0.0534155631399222,0,0,0,0.0,1.2898575605512939,0,0,0.0,1.2438435720667467
2021-11-26,IWM,212.2191467285156,222.64391174316407,217.3171240234375,221.76453272872556,13.73372089744555,204.46746826171875,-0.0365267629537371,0,0,0,-0.0,1.2898575605512939,0,0,-0.0,1.2438435720667467
2021-11-29,IWM,212.08578491210935,221.04500274658204,217.3343023681641,220.84274722238115,11.124193507895429,208.5718536376953,-0.0165684431696836,0,0,0,-0.0,1.2898575605512939,0,0,-0.0,1.2438435720667467
2021-11-30,IWM,207.7623748779297,219.1042251586914,217.36546081542969,219.59699747529052,9.909312049628184,213.40953063964844,0.0271808394808575,1,1,1,-0.02038519477376255,1.2635635629490456,1,1,-0.02038519477376255,1.2184875785820735
2021-12-01,IWM,203.0865936279297,216.65396728515623,217.2968374633789,218.02457806125616,9.539818045694702,214.86651611328125,0.0580044318776319,1,1,1,-0.022505428390233062,1.235126523666588,1,1,-0.022505428390233062,1.191064993637906
2021-12-02,IWM,208.75279235839844,215.06839599609376,217.2773587036133,217.14155085146015,20.349190717503916,210.00027465820312,0.005975883176034,1,1,1,0.027900407551517903,1.2695870570545753,1,1,0.027900407551517903,1.2242961923807498
2021-12-03,IWM,204.46746826171875,213.1495223999023,217.0979281616211,215.9344953667229,17.441636808321476,209.4193572998047,0.0242184689827895,1,1,1,-0.020528224069560674,1.2435246894715448,1,1,-0.020528224069560674,1.1991635658160478
2021-12-06,IWM,208.5718536376953,211.84487915039065,217.0211737060547,215.2332913925298,26.430190815869594,206.3589630126953,-0.0106097279494094,0,0,0,0.0,1.2435246894715448,0,0,0.0,1.1991635658160478
2021-12-07,IWM,213.40953063964844,211.11828155517577,216.9766064453125,215.05959989225536,33.83986936629087,204.582275390625,-0.041362985160811,0,0,0,0.0,1.2435246894715448,0,0,0.0,1.1991635658160478
2021-12-08,IWM,214.86651611328125,210.57547302246093,217.05926635742188,215.0412109609245,38.49786640214834,207.82994079589844,-0.032748589425041,0,0,0,0.0,1.2435246894715448,0,0,0.0,1.1991635658160478
2021-12-09,IWM,210.00027465820312,209.52223358154296,217.0535531616211,214.56112178923675,35.24084036778706,203.62710571289065,-0.0303483838565709,0,0,0,-0.0,1.2435246894715448,0,0,-0.0,1.1991635658160478
2021-12-10,IWM,209.4193572998047,209.24225463867188,217.0756463623047,214.0714299331004,36.386812728747024,205.4993133544922,-0.0187186322976847,0,0,0,-0.0,1.2435246894715448,0,0,-0.0,1.1991635658160478
2021-12-13,IWM,206.3589630126953,208.6695724487305,216.969299621582,213.33690927401415,34.74469758779796,202.6146240234375,-0.0181447848670738,0,0,0,-0.0,1.2435246894715448,1,1,-0.014613712536268197,1.1816393341812457
2021-12-14,IWM,204.582275390625,208.3515625,216.86589111328124,212.5031346184533,33.74103266215735,208.4030609130859,0.0186760339582966,1,1,1,-0.008609694467019646,1.2328183218329993,1,1,-0.008609694467019646,1.1714657805437325
2021-12-15,IWM,207.82994079589844,208.82589721679688,216.81296081542968,212.05806854011473,37.62606023779768,210.40896606445312,0.0124093056981017,1,1,1,0.01587461767678766,1.2523888413570372,1,1,0.01587461767678766,1.1900623519313038
2021-12-16,IWM,203.62710571289065,208.3133285522461,216.6978775024414,211.25511969942673,40.901705300099906,212.090087890625,0.0415611769764431,1,1,1,-0.020222471636727413,1.2270624435345405,1,1,-0.020222471636727413,1.165996349773436
2021-12-17,IWM,205.4993133544922,208.41651306152343,216.55567260742188,210.7069476665758,43.273167817126605,214.076904296875,0.0417402413777715,1,1,1,0.009194294811817993,1.2383444173929068,1,1,0.009194294811817993,1.1767168639627565
2021-12-20,IWM,202.6146240234375,207.82079010009767,216.3877703857422,209.9362501767531,44.58336638152631,212.768310546875,0.050113295485833,1,1,1,-0.014037464573317116,1.2209612015041889,1,1,-0.014037464573317116,1.1601987426720546
2021-12-21,IWM,208.4030609130859,207.3201431274414,216.35982543945312,209.79023215164196,55.466169740243174,212.9975128173828,0.022045990515528,1,1,1,0.02856870237055964,1.255842478675963,1,1,0.02856870237055964,1.19334411524215
2021-12-22,IWM,210.40896606445312,206.8743881225586,216.3489535522461,209.8491591909573,51.8414061998991,212.9402008056641,0.0120300707168324,1,1,1,0.009625123271120195,1.2679301173423283,1,1,0.009625123271120195,1.2048301994562216
2021-12-23,IWM,212.090087890625,207.08336944580077,216.35170501708984,210.062580971878,58.99612030651453,212.481689453125,0.0018463925702268,1,1,1,0.0079897822683892,1.2780606029114268,1,1,0.0079897822683892,1.2144565304202568
2021-12-27,IWM,214.076904296875,207.54912414550785,216.33134185791016,210.4448974790206,56.838813358905824,215.2230987548828,0.0053541247794685,1,1,1,0.00936779472350735,1.290033212283703,1,1,0.00936779472350735,1.2258333098978567
